Date,SP500_ret,GOLD_ret,NVDA_ret,JPM_ret,MELI_ret,GOOG_ret,JNJ_ret,MTRTX_ret,W_ret
2013-03-08,0.0011423030650430377,-0.0012980705073233345,0.005643051271304156,-0.008528941774573529,0.020167508615674734,0.00469107106960398,0.003917489797410134,0.0024675108559750747,0.004471128712954631
2013-03-11,0.0007608884674095151,0.003960841392181891,0.0031923494745020875,0.005561971768912155,0.028722381588543122,-0.00940425204687334,0.009082298537923528,-0.0006848483218981904,0.003243818865874104
2013-03-12,0.008645465114191175,-0.008674187321247473,0.0015288650564349027,-0.0039696318941011555,-0.007367617352581846,0.003144755555447798,0.002472540408768431,0.008459687206497257,-0.00240614539680184
2013-03-13,-0.002012675138656661,-0.00278287616121764,-0.0001272815364323776,-0.0023897299881170397,0.002637328078001211,0.0,-0.0006444175699527044,0.0006791808870811877,0.0013131891571704912
2013-03-14,0.0014469955905793697,-0.004578537656920734,0.006977431844579662,0.016607932631897082,0.000421620124055444,0.000784872660683833,0.003966944629156366,-0.005855684561558494,0.005587352158972436
2013-03-15,0.001193820272248125,-0.008851762218282211,0.001137063271465344,-0.019402524253771425,0.0008419688579843765,-0.008665433238231657,-0.0018201779433608678,-0.00988145838307064,-0.0016197737499892284
2013-03-18,0.007569380658191349,-0.008026586681753045,-0.004810290868181966,-0.010248456453518795,-0.006227952786183266,-0.007145464461477458,-0.005483050596958972,-0.0034550663988079933,-0.005525570335024099
2013-03-19,0.004166847778572347,0.004360394640509746,0.0006344236659705516,-0.006281128935565761,0.003277337849131534,-0.0063946956945228894,0.003658325266512996,0.0027646017586513416,-0.0024254697268757397
2013-03-20,-0.002361159771307797,0.0041696130522175245,0.00745348021006631,-0.0016269935515085265,0.0005273728857417836,0.011956832671867312,0.003644903273806843,0.007426068840326039,0.006675163815817342
2013-03-21,0.003911499559245968,-0.0042436482202865555,-0.0055535850453898306,-0.015800346713140012,-0.005182187882915912,-0.015974564023737647,-0.010974721163015566,0.0019160111323599516,-0.00831692375600479
2013-03-22,-0.004720566316438024,-0.001171891980566997,0.009197072814295382,0.00885439409530031,-0.004996026078431193,0.004818973819662897,0.012472003409952137,0.01560312521754037,0.0071486438032994926
2013-03-25,-0.0009966212500724936,-0.0008270371543384059,-0.0007527602359456154,-0.005344499972662842,0.0013845374628091989,-0.005624812553435277,-0.008476865218234764,0.007644499515649716,-0.0033456293009468396
2013-03-26,-0.005499280632432324,0.0034277234535493584,0.014577175774165951,0.002469850443573396,0.015472130883775748,0.007226093097368436,-0.0016179537595069071,-0.0010695743394193435,0.0077549631946354225
2013-03-27,0.006495901882504818,-0.012086109158827796,0.005181574447300719,-0.018048488435411958,0.004920281581634711,0.011928818519189921,-0.0004316909932122748,0.00013374708799407387,-0.0005885230525652929
2013-03-28,-0.007122743230299378,-0.01060851611304292,0.003193659745976518,-0.006510551483410065,0.008319612874448268,0.014128652553615506,0.008815209587786477,0.0006684672472330178,0.004048463396191693
2013-04-01,0.003255262103589729,0.008775442548696333,0.004894223371272766,0.007766078367815954,0.01337315555730001,-0.03328356417017386,-0.005473435645778846,0.00798616639369909,-0.004483616865356588
2013-04-02,-0.015684882420190505,0.014682224881914951,0.00923355162831907,0.00936414194831725,-0.0007155670107179546,-0.010530932958045636,0.0007532352626431482,0.007791537821419503,0.005158933898854023
2013-04-03,-0.014258962507669892,-0.008448420419814529,-0.007525941564209937,-0.023833032316581626,-0.016496792811262928,-0.012289297464122217,0.0022556063727154907,-0.00026305123632752725,-0.010602133218841736
2013-04-04,-0.0006442053746882337,-0.013901828851092368,0.004133934533084194,0.013568319181790134,-0.009925614569357144,0.009844098335830331,-0.00042923053547117007,0.0026280787574592956,0.00404027901273718
2013-04-05,0.015093644840955989,-0.01523357083305088,-0.00449922647037404,0.008805047839736346,-0.015235099511532013,0.016997095883481306,-0.005597974095200797,0.0024900867897992285,-0.004304145168907425
2013-04-08,-0.002160529777127884,-0.0105271970700902,-0.011401014573716672,0.013887499393904434,0.000639493034189087,-0.0024104516522902575,0.011484328286217593,0.01171283099645537,0.006282958765271296
2013-04-09,0.008992493876984753,0.0036071289440844367,0.005042162260992633,0.002056555315952391,-0.000639493034189087,0.01596222352422183,0.007865623782678188,0.01068167531314046,0.0035380658065768955
2013-04-10,-0.01774567308034225,0.0159843292854025,0.006114608715382275,0.011640502881305803,0.027963774386020823,0.015710828501098506,0.007699190966847347,-0.009647050843280436,0.012115443329548725
2013-04-11,0.0038429559959709536,0.00026557128910909,0.0036509914410443045,0.00121774473897851,0.012670547948974153,-0.004687405923465837,0.006701646477425438,0.005413624539775785,0.003545956179577203
2013-04-12,-0.04130691814830367,-0.0004301984545733717,0.005089018156339442,-0.00610251541128326,-0.016097767983470845,0.024750092530525736,-0.0013576565834418908,0.009850041382691632,-0.0028407983185489982
2013-04-15,-0.09820579166610166,-0.010330978066779295,-0.012526672484155732,-0.02228231492285948,-0.0351470340420299,-0.020842463466617334,-0.02293843847265231,-0.0011462916506252974,-0.02323412455036511
2013-04-16,0.019073209052712592,0.014524463939826315,0.02095178130086417,0.011615372095094223,0.023533140839310462,0.010861334173795978,0.010530417401017456,0.002672203563465647,0.014205840828064531
2013-04-17,-0.0033225726891608076,-0.013719167034016877,0.005497358928158391,-0.03568759485765893,-0.025258517172591866,-0.013204018556124408,-0.017720375954019207,-0.0021627239743189364,-0.014431313685983937
2013-04-18,0.007065164563453408,-0.021505909637381304,-0.00861890973357049,-0.0032110628429924404,-0.023921146256740577,-0.019739608633494665,-0.014100097403737522,-0.01734493427690431,-0.006723555969544215
2013-04-19,0.0023679189985097437,0.04338452280132277,0.015626471387848895,0.012570685976459384,0.01579336484596716,0.0023892295951408737,0.018076849432173248,0.014538546449445633,0.008808989051054539
2013-04-22,0.01825136820422557,0.00030003458863436805,0.004016023179094219,0.002537524527189916,0.018756486943769524,0.0015896202747216481,0.0043886954360550234,-0.004095281381135241,0.00465079821542691
2013-04-23,-0.008764563117938273,0.009689031287933858,0.007282098172232132,0.017169525991152845,0.0034113915848559273,0.025873785036536256,-0.00793443234950697,0.01426214591374686,0.010365312805553195
2013-04-24,0.010452107037941971,0.006846294354692084,-0.01248222884805994,0.011353593136908202,0.027295677251505168,0.03348903125803182,-0.009627621291324218,-0.013493219833414116,6.340170072505202e-06
2013-04-25,0.026620193431925898,-0.0053621021378753575,0.009787216278308364,0.005730429339738219,0.0010350714763953661,0.008199384746610638,0.001194720848522124,0.007914627789606055,0.0040266145649914264
2013-04-26,-0.005625365162654106,-0.00953729188868424,-0.0011742140046724359,-0.0024518627960303796,0.007215416346035397,-0.004464098866118871,-0.010476690249214382,0.0049458627438392355,-0.001843811801517603
2013-04-29,0.009448922631150936,0.02177237654055908,0.00538947040405624,0.0008175547123938642,0.016300473989549147,0.011860483108550923,0.005142891822324636,-0.008257527978852597,0.007160315369406867
2013-04-30,0.003265703540304088,0.0067045137533545685,-0.004098127924512696,0.0018381496406045805,0.016336979144931263,0.01463064485127008,-0.003608484407441548,-0.008583702478396571,0.0024818174185821107
2013-05-01,-0.017749242617428607,-0.005033376490503727,-0.011802354937096915,-0.02061494769629091,-0.026493377452950995,-0.008752411993394382,-0.0026319841494122365,0.004365075495477377,-0.009351472649563597
2013-05-02,0.014687911508286078,0.011127115697990853,0.01098050560856656,0.0014568500744052137,0.02788443712894928,0.0116534376168691,0.007658214800923879,0.005111283362811303,0.009364003810320654
2013-05-03,-0.0023191704417664383,0.019232472781749443,0.006904746814160312,-0.010663934446572654,0.03213944541566249,0.004335078749489796,0.014714115110081583,0.010018665669000892,0.010479563948170068
2013-05-06,0.0025916852087926046,0.018544920369502282,-0.012556350420982021,0.012741743680335649,-0.0006731773170427502,-0.0028879943399560126,0.00407297694187525,-0.005313996993425274,0.0019059611284841793
2013-05-07,-0.013095367795032509,-0.005026899718804323,0.009987370348575553,0.019729611940257463,0.16452761434903884,-0.013100522026402883,0.004056368045942005,0.0,0.005216639159836944
2013-05-08,0.017038302086289647,0.018950701188349406,-0.0008189016156467943,0.012538346933116618,-0.0412335674105444,0.018149536742529948,0.005418192426923429,-0.0014044479720767278,0.004130538866697009
2013-05-09,-0.003466191297197163,-0.002463903070037965,-0.003634153829444209,-0.014575958590218985,0.006442397173553438,0.0007188420719945743,0.0040181939788288545,0.001914769315981335,-0.0036939180287731688
2013-05-10,-0.022027321577899883,0.009990220774195535,0.007138630481355435,-0.0016319911376392326,0.023135452072583718,0.04429521941331083,0.005157683372765121,0.006230299757889579,0.00431234377158507
2013-05-13,-0.0016020961104556974,-0.003072124648390684,0.0010491237791807606,0.014397208305362064,-0.015224396521158923,-0.02084819802186444,-0.0031544098263691644,-0.00495526240898192,4.288844886968235e-05
2013-05-14,-0.0068551254707998055,0.010846649027830502,0.012960966372268956,0.011211279404361285,0.0058508012503599716,0.014639453664704094,0.010268415992508828,0.003559885161152465,0.010091066969150297
2013-05-15,-0.01999212456538757,0.031938558363021397,0.007674397145778222,0.016976252066416286,-0.0058508012503599716,0.017153111564347956,0.004340865970918983,0.01361633726068101,0.005101103490210868
2013-05-16,-0.006753887216782495,-0.013210860883619002,-0.0021699478257248828,-0.0023514439096983253,0.0059343701836835905,-0.004773056006915022,-0.006702741472806917,-0.017176222421833476,-0.0050223319854110215
2013-05-17,-0.01613403541922942,0.005857630607005948,0.00729154258253395,0.025759546114849208,0.04258041364953957,0.016271444222758946,0.022648533312699115,-0.008057928831583183,0.01024741198656276
2013-05-20,0.014113448217259794,-0.000715085842677432,-0.0009088188688588517,-0.00019163124028453993,-0.007374450736207017,-0.0020198238914386213,-0.00123351253258841,-0.0060540222362059914,-0.0007078684047074901
2013-05-21,-0.004706572368188056,-0.001718669265874162,0.006569040508287216,0.013864193908785793,0.004415129407957075,0.01044324835576882,0.0032851865430605365,-0.00012948716212335398,0.0017209046830028996
2013-05-22,-0.007430698684902204,-0.01953974476774878,-0.0014684294513500618,0.011438961419777627,-0.034716468307047776,-0.035474519478085886,-0.013415629117219385,-0.004662593526603143,-0.008308074265778842
2013-05-23,0.017684200980975895,-0.007482323435999749,-0.006742496675479437,-0.00523431291144183,-0.005571618177669713,0.015846223833154927,-0.007927378957857112,-0.00912906114746903,-0.0029281151046065546
2013-05-24,-0.0037425918742926,-0.010785291271938391,-0.004482388373195256,0.005793841756884799,-0.023625719677748513,-0.006170864594591485,-0.004723857380866114,0.01275742089927645,-0.0005515174989882965
2013-05-28,-0.005567875242675768,0.00906204946106115,0.00905805578278951,0.01736606021549303,0.010447288106067987,-0.000687988597456668,0.009737813520587668,0.0001294322028373429,0.00632096210916
2013-05-29,0.008807502165757874,-0.014815190253063548,-0.022625596782930302,0.00128102877426306,-0.0027076701582799956,-0.006213201950286074,-0.00889615824410317,-0.01419768407586286,-0.007072936243165628
2013-05-30,0.014414371750389066,0.0028175750613774753,0.003961389707238361,0.01722795260865828,0.006586753176536675,0.013072055142334227,0.008791868648732493,-0.00790195202551347,0.0036636251143127296
2013-05-31,-0.01348048271637925,0.0005280487623680052,-0.02127363910975788,-0.01869224554353055,-0.03590313814970081,-0.010996842687465813,-0.011107506757484842,-0.010500553136388646,-0.014410576921856766
2013-06-03,0.013622131324814823,-0.004129037872621755,0.006276706381433073,-0.0018333129022454209,0.0023528800037970754,-0.0013828490169849328,0.0034708949690411828,0.01129384396723987,0.005918439859741831
2013-06-04,-0.010395975120352396,-0.00988004015295596,-0.007227725260579909,-0.008292647890965732,-0.0009580557632933306,0.0013828490169849328,-0.010025539404681982,0.003296841854421917,-0.005526048005605411
2013-06-05,0.0009301011782127944,0.0006980986583560167,-0.005006515230092212,-0.0188664334118811,-0.007608675963517442,-0.021656264901219524,-0.013562448469278454,-0.00912732479178624,-0.01387555454392242
2013-06-06,0.012295330550164962,0.005729625113537917,0.009278356130653087,0.008823220159249523,0.028814546936583696,0.006335852826015564,-0.00279905833649563,0.0050371921065131,0.008454454144231072
2013-06-07,-0.023369021245246202,0.017301829087576603,0.0053140117042485,0.01429026893408425,-0.003160801646838962,0.013937563058219027,0.018692011366459038,0.009212782999262537,0.012749914526945183
2013-06-10,0.002311102594680925,0.01185366306994684,0.0027049897323978556,0.0016570921250580462,0.005716342683164122,-0.0006923634378834809,-0.003816723083109874,-0.007627408716592843,-0.00034687360363694353
2013-06-11,-0.006658935530785115,-0.011762604013177747,-0.005299108363903571,-0.016134093579152964,-0.02559268375356183,-0.0188750931850048,-0.004898416958015517,-0.0066225663891827935,-0.010205264184820706
2013-06-12,0.010690688764811718,-0.008939469896778629,-0.011280805101169022,-0.005812510292375617,-0.023580253015665242,-0.008504856000670635,-0.01073161234630371,-0.005463361029875546,-0.008404776908051304
2013-06-13,-0.010255071542170313,0.005740513473473374,0.013874923732674738,0.018444885399595545,0.009693562995481741,0.022520647372548774,0.01722222335614587,0.0021356553869331663,0.014676069097359523
2013-06-14,0.007016610331898043,-0.002237461207867497,0.0,-0.019385426070409384,-0.009425590562202935,-0.0013929235378404847,-0.002867880756854735,-0.0017349882796304783,-0.005902401062458651
2013-06-17,-0.003248982924671573,0.012729469180377873,0.008443825400518357,0.013460704599515427,0.018324880417685208,0.009709082480717335,0.010159018274153997,0.0010682137066586606,0.007538875562715042
2013-06-18,-0.011784578876664398,0.016084360723686686,0.008488858056378668,0.004816685926484876,-0.0033389661340992305,-0.00623102582057089,0.01245123393994918,0.010353377852530876,0.007760963428783185
2013-06-19,0.005109127327629359,6.66039950143471e-05,-0.01752169417619598,-0.010403368058190754,0.018832275885483085,0.030097778650492568,-0.02090949672879905,-0.01691295451722441,-0.01394830132848135
2013-06-20,-0.06597613154712167,-0.01785623073157927,-0.026751047896546254,-0.02018387051672077,-0.04414564393056164,-0.02732360995967187,-0.019622451630361137,-0.019391561128825785,-0.025328424392299098
2013-06-21,0.004422859719569239,-0.004315666646887983,0.006994921464669623,-0.009957809049160993,-0.023749545196935173,-0.001386078049691264,-0.0018426126705879398,0.006551367985101031,0.002666219053526042
2013-06-24,-0.011524755043812007,-0.01272634361535907,0.01680598526308774,-0.020217911584242465,-0.023002568119723676,-0.02102407722082722,-0.007513088578250393,0.00934275663940376,-0.012219368959627275
2013-06-25,-0.0015676440923648727,-0.0041360182644374355,0.008707794030576643,0.022525221628614478,0.008476947849155536,0.007057761350087732,0.00316482864133949,0.0022886224695564117,0.009452456559302824
2013-06-26,-0.036100448476660496,0.008564117040974928,0.01903240316744892,0.008032133890849114,0.020018648745577572,-0.005642164288832019,0.012990038138309234,0.00856809681186066,0.009544789666189324
2013-06-27,-0.0149121576686575,0.003906995758127252,-0.0032241465308020523,0.012304978524951604,0.004958762371529701,-0.00923631082400056,0.005683632062895683,0.0033276522734979608,0.006180691300296637
2013-06-28,0.010184076226777528,0.0037554357124305326,-0.009850482873145161,-0.006796496393442375,-0.013000000430494651,0.002139110726441684,-0.0061142753070582145,-0.010283635125924562,-0.004298788980467982
2013-07-01,0.025891654536359,0.008494242057777157,0.008927911222159857,-0.005699179436502888,0.004721682839773145,0.004264089818545536,0.019182139573911794,0.0013412336841183148,0.005389199609390438
2013-07-02,-0.009842086910742509,-0.006293032923403441,-0.0006926905395774341,0.013154321733176655,-0.01301477479519697,-0.0007091935018272988,-0.009971295771464828,0.0016073636689371007,-0.0005450566900506715
2013-07-03,0.006811742623574979,0.00465857486080079,0.0024225695897346355,-0.0005682513874796236,0.002989693476521893,0.002834755739571815,0.009865737873652858,0.0006693069092293946,0.0008237078945754206
2013-07-05,-0.0318079157329052,0.007933010807813279,0.012482186268565343,0.022856112981690213,-0.011446780854920569,0.007754642942178647,0.018823236298290524,0.006001648978523733,0.01015004570322553
2013-07-08,0.01797580845034563,0.012899311333370633,0.008160605494849982,0.013064544382944465,0.005551901475479681,-0.004927629876651851,0.004650859157229181,0.019747848076583363,0.005237805213836211
2013-07-09,0.00886816500649168,0.00016567942636314115,0.003268467595218816,0.00346775259878207,0.035583295474515886,0.004927629876651851,0.010666879120116324,0.004162391891791017,0.007203661934862993
2013-07-10,0.0012032247636408755,0.0008280707413628186,0.00404183398699498,-0.0010937098065579853,-0.0033565073762087394,0.013254974281852183,-0.002349472412373377,-0.0033809317781119397,0.00018157596462842207
2013-07-11,0.02587677612608541,0.015606289901985093,0.004807142946953391,0.005637359662439501,0.007784346507975215,0.013764544168834991,0.019243265516277752,0.011140012423476175,0.01346321276535356
2013-07-12,-0.0017982934091742564,0.002994827407711398,0.00356227810667864,-0.0030875504840763845,0.022113965337527297,0.0006834620524334145,0.001403290597263851,0.0,0.0030817302206287422
2013-07-15,0.0046845805308430855,0.0018292735355665002,0.0045455485401788565,-0.0014560993718051307,-0.04380660177676621,-0.0020516142427340345,0.004098420141938952,-0.007759080645364236,0.0013739351515562603
2013-07-16,0.005437751093870347,-0.005508789727690644,0.0,0.0021833547442327017,-0.026327024746892747,0.005460717758365652,-0.002497055448687391,0.004404229753223188,-0.003715655417707353
2013-07-17,-0.010044094286119076,-0.0011534388059279976,-0.002991325561491287,0.004715512868648464,0.03522485049320068,-0.005460717758365652,0.008663420572265323,-0.002199595606814597,0.0027702066483987764
2013-07-18,0.005229242099018094,-0.008604684285888897,0.0004433293833097096,0.019706540774184322,-0.025809525449554727,-0.0041150212146352505,0.004747795606900418,0.0018114997390545895,0.005020341712006271
2013-07-19,0.006749762357370237,-0.01558186300317832,0.022589401099541107,-0.003732022892783071,-0.009793820572960854,-0.021536345045751304,0.011186089730131688,0.009523166231475422,0.0016087555796460151
2013-07-22,0.03278232057525443,0.015603706686227348,0.0005418976798621244,0.007097120466737827,0.0047205256758173775,-0.0007024878930703693,-0.0036166864233098117,-0.0026931971920061137,0.0020309625424266287
2013-07-23,-0.0009732726413984594,-0.007605305138512097,0.0015156829847127185,0.0019431350098120248,0.007693783347975547,-0.001406727684351905,0.02905196634323781,0.00869455940681263,-0.001853653868336913
2013-07-24,-0.011601776086361149,-0.000996500722163951,-0.0006493974123333857,-0.0007060383824954997,0.005034581856842912,0.0,-0.001237450367122861,-0.00408233451365092,-0.003818502729718176
2013-07-25,0.007022378689875097,-0.016977749583849455,0.002271340118920051,-0.0022983085605385867,0.04961789708574926,0.003512443877686122,-0.001907075000053382,-0.0028161104736064146,0.002553209985189042
2013-07-26,-0.005508029892910216,-0.002650946469080484,0.0028044133926474757,-0.00799661216693437,-0.0068373884643539995,-0.004216055708687216,0.0017164072568984778,-0.0001280999990798115,0.0008279514379090358
2013-07-29,0.005056479060803198,-0.0034849975383259846,0.004085580910039077,-0.006443461420717167,0.029758548007797536,-0.0021148024682284827,0.0009521249157691258,-0.00012849104424761393,-0.0037430341753674767
2013-07-30,-0.0033177713841849865,0.009756577121515786,-0.00042967877477462224,-0.006485249018085337,0.029234650595185485,0.0167955652663474,0.0047476123812413284,-0.0012830059445558817,0.00037374708533377543
2013-07-31,-0.008799916807399555,-0.0035645243360238332,0.0035362784579335838,0.007203295835820356,-0.013701235608765572,0.002079527918657398,0.0,0.0006418961722052252,-0.00013641851599821564
2013-08-01,-0.0010673359258541737,0.018382721890027653,0.002883375715690306,0.014429783083757641,0.03382493818678434,0.013755517194767641,0.01513508439993494,0.0035859781665212864,0.012462588230416571
2013-08-02,-0.0003051757864609428,0.0025955256554111017,0.0065900340729934115,-0.0008848912248216045,0.05524941980123099,0.008163324827420437,0.005490055615195999,0.006752922940189698,0.0016391140879470356
